,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2020-06-23,6,2020-06-23,23.84666666666667,25.55333333333333,70.73333333333333,1002.6533333333334,254.8,5.920000000000001,327.3333333333333,184.13333333333333,464.26666666666665
2020-06-24,6,2020-06-24,23.060000000000002,21.413333333333334,71.53333333333333,1004.8933333333333,275.4,4.666666666666667,231.8,187.66666666666666,405.2
2020-06-25,6,2020-06-25,22.626666666666665,20.259999999999998,73.33333333333333,1006.4666666666667,303.73333333333335,3.8733333333333335,11.733333333333333,227.6,236.4
2020-06-26,6,2020-06-26,21.513333333333335,18.71333333333333,70.73333333333333,1007.9466666666668,347.6,4.233333333333333,184.8,262.8666666666667,411.8
2020-06-27,6,2020-06-27,22.02,13.613333333333333,64.26666666666667,1007.8266666666665,104.06666666666666,3.9999999999999996,526.6666666666666,115.66666666666667,546.1333333333333
2020-06-28,6,2020-06-28,23.266666666666662,17.053333333333335,70.53333333333333,1006.92,202.6,3.86,401.93333333333334,185.46666666666667,483.3333333333333
2020-06-29,6,2020-06-29,24.333333333333332,21.733333333333334,66.6,1003.7466666666667,334.6666666666667,3.0733333333333333,374.53333333333336,174.46666666666667,487.53333333333336
2020-06-30,6,2020-06-30,23.993333333333336,20.593333333333337,68.0,1003.7066666666666,306.8,3.0,414.8,180.86666666666667,508.06666666666666
2020-07-01,7,2020-07-01,23.86,20.92666666666667,66.93333333333334,1005.28,172.0,3.6266666666666665,307.8666666666667,213.13333333333333,469.93333333333334
2020-07-02,7,2020-07-02,23.50666666666667,23.466666666666665,70.33333333333333,1007.9133333333334,195.13333333333333,3.6599999999999993,154.13333333333333,276.53333333333336,405.2
2020-07-03,7,2020-07-03,22.92666666666667,20.04,68.13333333333334,1008.4533333333334,14.2,4.94,301.73333333333335,230.2,470.8666666666667
2020-07-04,7,2020-07-04,23.719999999999995,20.03333333333334,58.46666666666667,1007.2066666666668,248.8,3.226666666666667,472.2,153.93333333333334,521.2
2020-07-05,7,2020-07-05,26.83333333333333,21.7,56.0,1004.7466666666667,183.8,2.9866666666666664,328.6,206.6,479.6666666666667
2020-07-06,7,2020-07-06,30.066666666666666,20.773333333333333,38.666666666666664,1003.2999999999998,30.933333333333334,4.093333333333333,322.73333333333335,210.06666666666666,476.6666666666667
2020-07-07,7,2020-07-07,31.366666666666664,18.353333333333335,31.4,1001.64,89.53333333333333,3.1733333333333333,227.0,247.6,439.46666666666664
2020-07-08,7,2020-07-08,24.720000000000006,20.953333333333333,62.4,1005.5400000000001,341.73333333333335,3.8400000000000003,219.86666666666667,245.66666666666666,437.06666666666666
2020-07-09,7,2020-07-09,22.4,15.853333333333332,68.46666666666667,1006.1599999999999,194.66666666666666,3.8866666666666663,455.8,144.4,516.6666666666666
2020-07-10,7,2020-07-10,23.92,16.166666666666668,63.53333333333333,1002.2999999999998,19.6,4.2733333333333325,555.6666666666666,115.2,540.9333333333333
2020-07-11,7,2020-07-11,25.979999999999997,23.233333333333334,59.733333333333334,1000.2666666666665,277.6,3.0,360.8666666666667,176.2,483.3333333333333
2020-07-12,7,2020-07-12,25.34,25.52,71.6,1003.3799999999999,268.06666666666666,3.3333333333333335,109.13333333333334,275.4,366.73333333333335
2020-07-13,7,2020-07-13,25.19333333333333,17.466666666666665,73.4,1005.2466666666667,232.6,3.3866666666666663,236.73333333333332,229.53333333333333,423.8666666666667
2020-07-14,7,2020-07-14,26.213333333333342,20.52,65.06666666666666,1001.5066666666665,288.73333333333335,3.3200000000000003,410.6,142.06666666666666,490.53333333333336
2020-07-15,7,2020-07-15,26.72666666666667,26.06666666666667,63.13333333333333,998.9733333333332,240.2,2.7666666666666666,444.4,145.4,499.73333333333335
2020-07-16,7,2020-07-16,29.873333333333335,31.179999999999996,47.4,1000.14,284.4,2.44,420.73333333333335,169.0,492.53333333333336
2020-07-17,7,2020-07-17,28.486666666666665,22.873333333333335,53.6,1002.1133333333333,267.46666666666664,3.46,420.6,158.2,497.6666666666667
2020-07-18,7,2020-07-18,25.94,18.739999999999995,65.06666666666666,1003.2933333333332,295.4,3.173333333333333,510.2,123.93333333333334,522.8
2020-07-19,7,2020-07-19,26.526666666666667,25.56,59.6,1003.5466666666669,102.6,3.6733333333333333,308.0,206.06666666666666,463.1333333333333
2020-07-20,7,2020-07-20,25.19333333333333,29.173333333333332,69.6,1001.2666666666667,286.1333333333333,3.8466666666666662,274.46666666666664,206.06666666666666,441.8
2020-07-21,7,2020-07-21,23.893333333333327,26.013333333333332,66.8,1004.8800000000002,305.26666666666665,3.1399999999999997,545.6666666666666,114.93333333333334,522.0
2020-07-22,7,2020-07-22,24.280000000000005,20.32,68.06666666666666,1006.6666666666666,15.866666666666667,3.8533333333333326,534.4666666666667,113.66666666666667,523.6
2020-07-23,7,2020-07-23,25.360000000000007,16.833333333333332,67.26666666666667,1005.6933333333332,157.33333333333334,4.026666666666666,595.2,109.26666666666667,536.2
2020-07-24,7,2020-07-24,26.166666666666664,19.873333333333335,63.46666666666667,1003.8933333333334,284.0,3.3200000000000003,632.5333333333333,94.13333333333334,540.0
2020-07-25,7,2020-07-25,25.653333333333332,21.493333333333336,62.8,1002.2466666666667,333.93333333333334,3.1066666666666665,564.7333333333333,123.0,522.5333333333333
2020-07-26,7,2020-07-26,25.553333333333335,29.093333333333337,68.4,1002.02,279.8666666666667,3.633333333333333,551.2,116.4,516.0666666666667
2020-07-27,7,2020-07-27,25.459999999999997,24.046666666666667,64.2,1004.8333333333335,291.3333333333333,3.106666666666667,459.6666666666667,149.8,499.2
2020-07-28,7,2020-07-28,24.57999999999999,22.520000000000003,73.8,1005.0866666666667,312.6666666666667,3.4399999999999995,162.66666666666666,222.13333333333333,372.26666666666665
2020-07-29,7,2020-07-29,24.10666666666667,26.133333333333333,71.86666666666666,1002.74,272.73333333333335,3.1533333333333333,128.53333333333333,257.46666666666664,375.8
2020-07-30,7,2020-07-30,24.620000000000005,31.400000000000002,73.2,1002.5800000000002,175.93333333333334,3.5266666666666664,114.73333333333333,247.0,352.4
2020-07-31,7,2020-07-31,25.9,32.93333333333334,71.4,1004.6133333333333,35.86666666666667,3.933333333333333,148.46666666666667,236.06666666666666,359.06666666666666
2020-08-01,8,2020-08-01,26.90000000000001,33.53333333333333,61.06666666666667,1006.6666666666665,81.2,3.9266666666666667,382.06666666666666,175.86666666666667,467.2
2020-08-02,8,2020-08-02,26.24666666666667,33.46,60.666666666666664,1007.0133333333334,265.6,4.086666666666667,438.0,155.46666666666667,480.0
2020-08-03,8,2020-08-03,24.186666666666664,18.10666666666667,60.333333333333336,1006.3066666666667,216.6,4.166666666666667,591.7333333333333,95.26666666666667,522.4666666666667
2020-08-04,8,2020-08-04,24.18,24.30666666666667,68.86666666666666,1002.0200000000001,298.3333333333333,3.0533333333333337,279.8,197.73333333333332,438.8
2020-08-05,8,2020-08-05,24.886666666666667,25.793333333333333,68.66666666666667,999.74,240.4,2.8266666666666667,535.2666666666667,110.33333333333333,504.8
2020-08-06,8,2020-08-06,24.44,32.466666666666676,74.6,1002.0066666666665,277.0,3.78,233.06666666666666,207.6,404.4
2020-08-07,8,2020-08-07,24.459999999999994,36.40666666666667,71.73333333333333,1006.6999999999999,301.2,3.2733333333333334,181.8,185.26666666666668,352.2
2020-08-08,8,2020-08-08,24.97857142857143,35.92857142857142,75.14285714285714,1006.6999999999999,207.42857142857142,3.728571428571429,0.0,196.07142857142858,196.07142857142858
2020-08-09,8,2020-08-09,25.578571428571426,32.56428571428572,76.07142857142857,1004.1785714285714,245.07142857142858,3.7571428571428562,2.0,256.2142857142857,256.57142857142856
2020-08-10,8,2020-08-10,24.06,38.21333333333333,70.13333333333334,1002.28,301.0,3.506666666666667,174.66666666666666,209.13333333333333,357.73333333333335
2020-08-11,8,2020-08-11,23.22857142857143,22.521428571428572,66.5,1004.1357142857142,323.85714285714283,3.742857142857143,198.5,217.71428571428572,378.85714285714283
2020-08-12,8,2020-08-12,23.006666666666664,17.8,64.4,1006.4866666666668,16.8,4.700000000000001,360.3333333333333,165.8,458.6666666666667
2020-08-13,8,2020-08-13,23.142857142857142,23.0,67.07142857142857,1006.1857142857142,186.28571428571428,4.371428571428572,468.57142857142856,154.07142857142858,504.7142857142857
2020-08-14,8,2020-08-14,23.233333333333334,18.44,66.53333333333333,1006.2399999999999,278.0,3.4733333333333323,486.26666666666665,128.0,484.6666666666667
2020-08-15,8,2020-08-15,22.8,16.919999999999998,62.86666666666667,1007.5333333333333,173.33333333333334,4.266666666666667,587.2666666666667,99.4,501.6
2020-08-16,8,2020-08-16,22.92,19.54666666666667,64.53333333333333,1007.4466666666667,22.733333333333334,4.72,609.2,80.86666666666666,503.53333333333336
2020-08-17,8,2020-08-17,23.32,21.21333333333333,69.06666666666666,1006.16,30.8,5.586666666666669,620.2666666666667,83.8,500.8666666666667
2020-08-18,8,2020-08-18,24.349999999999998,25.08571428571429,72.5,1003.75,36.642857142857146,4.828571428571429,195.57142857142858,253.21428571428572,408.0
2020-08-19,8,2020-08-19,25.014285714285716,27.57857142857143,67.64285714285714,1000.4499999999999,253.35714285714286,3.9857142857142853,371.7142857142857,187.14285714285714,449.57142857142856
2020-08-20,8,2020-08-20,25.15,23.47142857142857,59.92857142857143,1000.9214285714286,185.42857142857142,4.2,524.5,125.0,505.2857142857143
2020-08-21,8,2020-08-21,25.246153846153845,22.107692307692307,60.07692307692308,1005.3307692307693,26.0,5.161538461538462,460.61538461538464,170.69230769230768,519.6153846153846
2020-08-22,8,2020-08-22,25.523076923076925,26.676923076923078,66.23076923076923,1009.0923076923076,22.846153846153847,4.792307692307693,527.6153846153846,154.07692307692307,528.1538461538462
2020-08-23,8,2020-08-23,25.96923076923077,22.707692307692305,55.84615384615385,1006.9230769230768,16.076923076923077,4.2384615384615385,627.3076923076923,114.38461538461539,550.0
2020-08-24,8,2020-08-24,26.338461538461537,22.315384615384612,58.69230769230769,1003.0846153846154,96.84615384615384,3.6384615384615384,612.5384615384615,121.61538461538461,545.5384615384615
2020-08-25,8,2020-08-25,27.192307692307693,25.276923076923076,60.38461538461539,1002.6538461538462,18.0,3.838461538461538,290.38461538461536,217.84615384615384,451.61538461538464
2020-08-26,8,2020-08-26,30.153846153846157,25.738461538461536,39.38461538461539,1005.0769230769232,27.76923076923077,4.346153846153846,502.6923076923077,164.3846153846154,514.8461538461538
2020-08-27,8,2020-08-27,28.63076923076923,22.953846153846158,49.0,1006.130769230769,98.38461538461539,4.115384615384615,474.15384615384613,168.53846153846155,510.2307692307692
2020-08-28,8,2020-08-28,24.146153846153847,17.330769230769235,73.53846153846153,1003.8076923076926,342.0,4.1461538461538465,277.38461538461536,232.23076923076923,422.15384615384613
2020-08-29,8,2020-08-29,22.099999999999998,17.66923076923077,62.61538461538461,1000.7153846153846,143.3846153846154,5.492307692307692,611.8461538461538,129.6153846153846,530.2307692307693
2020-08-30,8,2020-08-30,23.753846153846155,16.123076923076923,53.23076923076923,999.2769230769229,25.846153846153847,5.323076923076922,648.0,110.6923076923077,546.5384615384615
2020-08-31,8,2020-08-31,26.153846153846153,19.400000000000002,49.46153846153846,1000.8615384615387,22.384615384615383,3.7615384615384615,542.9230769230769,145.6153846153846,518.6153846153846
2020-09-01,9,2020-09-01,24.846153846153847,23.592307692307692,67.46153846153847,1002.9384615384614,343.0769230769231,3.3846153846153846,514.5384615384615,146.0,504.0769230769231
2020-09-02,9,2020-09-02,23.76153846153846,19.253846153846155,59.38461538461539,1002.8923076923077,248.0,3.2230769230769236,621.0,110.38461538461539,533.4615384615385
2020-09-03,9,2020-09-03,26.52307692307692,19.699999999999996,47.84615384615385,1002.3923076923079,210.0,2.492307692307693,656.8461538461538,91.6923076923077,536.7692307692307
2020-09-04,9,2020-09-04,27.323076923076922,26.923076923076923,47.76923076923077,1005.9923076923077,271.53846153846155,3.5923076923076924,474.7692307692308,161.3846153846154,490.7692307692308
2020-09-05,9,2020-09-05,26.699999999999996,31.66153846153846,57.46153846153846,1003.8615384615384,284.53846153846155,2.7692307692307687,363.46153846153845,180.76923076923077,455.9230769230769
2020-09-06,9,2020-09-06,26.853846153846156,25.6,59.84615384615385,1002.5692307692308,280.84615384615387,2.969230769230769,560.5384615384615,121.76923076923077,503.7692307692308
2020-09-07,9,2020-09-07,27.261538461538457,22.83076923076923,57.69230769230769,1004.446153846154,254.53846153846155,2.576923076923077,471.38461538461536,138.07692307692307,476.46153846153845
2020-09-08,9,2020-09-08,27.1,19.007692307692306,48.92307692307692,1005.7769230769229,232.23076923076923,3.338461538461539,560.6153846153846,148.53846153846155,495.46153846153845
2020-09-09,9,2020-09-09,25.43076923076923,18.361538461538462,59.38461538461539,1006.7923076923076,287.3076923076923,3.0999999999999996,545.6153846153846,121.3076923076923,502.38461538461536
2020-09-10,9,2020-09-10,24.92307692307692,19.807692307692307,68.53846153846153,1005.1384615384615,281.46153846153845,3.0076923076923077,533.3846153846154,122.6923076923077,489.0769230769231
2020-09-11,9,2020-09-11,24.623076923076926,22.123076923076926,66.46153846153847,1002.1999999999999,316.2307692307692,3.3153846153846156,328.46153846153845,210.0,425.3076923076923
2020-09-12,9,2020-09-12,23.853846153846153,30.015384615384615,72.6923076923077,1003.546153846154,291.15384615384613,3.353846153846154,183.84615384615384,225.07692307692307,372.0
2020-09-13,9,2020-09-13,24.1076923076923,34.53846153846154,71.3076923076923,1007.4230769230768,230.6153846153846,2.707692307692308,321.9230769230769,196.76923076923077,424.0
2020-09-14,9,2020-09-14,23.853846153846156,31.407692307692304,71.76923076923077,1009.5461538461537,343.53846153846155,3.323076923076923,84.92307692307692,270.61538461538464,332.0769230769231
2020-09-15,9,2020-09-15,23.42307692307692,19.723076923076924,68.0,1009.8307692307693,25.692307692307693,4.107692307692307,558.3076923076923,121.23076923076923,482.61538461538464
2020-09-16,9,2020-09-16,24.51538461538462,35.41538461538462,64.84615384615384,1006.730769230769,156.07692307692307,2.353846153846154,58.38461538461539,228.30769230769232,265.84615384615387
2020-09-17,9,2020-09-17,24.44615384615384,39.43846153846154,63.46153846153846,1003.3615384615385,174.07692307692307,1.5769230769230769,6.6923076923076925,211.53846153846155,217.07692307692307
2020-09-18,9,2020-09-18,23.884615384615383,25.284615384615385,64.0,1005.5230769230767,257.2307692307692,5.63076923076923,466.84615384615387,142.07692307692307,443.38461538461536
2020-09-19,9,2020-09-19,22.9,19.27692307692308,63.46153846153846,1009.1461538461538,298.15384615384613,2.815384615384615,559.1538461538462,122.92307692307692,472.2307692307692
2020-09-20,9,2020-09-20,22.907692307692308,19.276923076923076,65.15384615384616,1008.176923076923,36.46153846153846,5.76153846153846,526.3076923076923,134.23076923076923,466.6923076923077
2020-09-21,9,2020-09-21,23.584615384615386,22.176923076923078,64.07692307692308,1007.0384615384615,29.23076923076923,4.8,502.84615384615387,138.76923076923077,453.0
2020-09-22,9,2020-09-22,24.269230769230774,25.56153846153846,61.0,1006.3384615384615,19.692307692307693,3.269230769230769,268.0769230769231,213.30769230769232,385.61538461538464
2020-09-23,9,2020-09-23,27.476923076923086,31.446153846153848,40.30769230769231,1004.3846153846152,46.23076923076923,4.461538461538462,100.61538461538461,235.53846153846155,310.46153846153845
2020-09-24,9,2020-09-24,27.73846153846154,26.53076923076923,42.23076923076923,1004.2923076923076,41.92307692307692,5.076923076923077,399.0769230769231,162.6153846153846,417.3076923076923
2020-09-25,9,2020-09-25,24.123076923076926,31.06153846153846,63.23076923076923,1012.0461538461537,44.76923076923077,4.300000000000001,426.0,145.6153846153846,420.61538461538464
2020-09-26,9,2020-09-26,22.138461538461534,19.815384615384616,61.84615384615385,1010.3153846153847,17.76923076923077,4.292307692307693,568.6923076923077,106.6923076923077,452.38461538461536
2020-09-27,9,2020-09-27,21.684615384615384,23.1,68.84615384615384,1005.4307692307692,25.0,4.792307692307693,485.15384615384613,139.53846153846155,425.53846153846155
2020-09-28,9,2020-09-28,22.046153846153842,18.676923076923078,62.30769230769231,1003.2923076923075,47.69230769230769,3.5384615384615383,610.4615384615385,91.0,454.3076923076923
2020-09-29,9,2020-09-29,23.33846153846154,21.915384615384617,65.84615384615384,1003.4923076923077,271.38461538461536,2.9384615384615387,426.84615384615387,144.15384615384616,413.7692307692308
2020-09-30,9,2020-09-30,23.00769230769231,23.492307692307694,67.3076923076923,1006.5153846153846,286.2307692307692,2.9615384615384617,424.3076923076923,140.15384615384616,407.53846153846155
2020-10-01,10,2020-10-01,21.676923076923078,18.861538461538466,69.53846153846153,1006.1461538461538,323.0,3.5,296.0,190.69230769230768,376.0
2020-10-02,10,2020-10-02,20.83846153846154,26.423076923076923,70.23076923076923,1003.1076923076923,277.46153846153845,3.1384615384615384,13.461538461538462,188.69230769230768,192.3846153846154
2020-10-03,10,2020-10-03,20.053846153846152,17.553846153846152,56.46153846153846,1003.5615384615384,25.692307692307693,5.015384615384614,509.46153846153845,108.46153846153847,420.0769230769231
2020-10-04,10,2020-10-04,19.73076923076923,14.06153846153846,56.30769230769231,1004.8769230769229,34.0,4.6692307692307695,663.7692307692307,66.0,445.61538461538464
2020-10-05,10,2020-10-05,20.361538461538462,21.97692307692308,66.38461538461539,1009.1076923076923,37.46153846153846,4.961538461538462,434.6923076923077,131.76923076923077,393.7692307692308
2020-10-06,10,2020-10-06,21.466666666666665,17.291666666666668,58.0,1010.35,35.25,4.375000000000001,646.75,96.41666666666667,457.1666666666667
2020-10-07,10,2020-10-07,23.15833333333333,16.400000000000002,56.75,1008.5083333333336,255.0,2.0749999999999997,595.75,102.0,451.25
2020-10-08,10,2020-10-08,24.174999999999997,23.05,54.0,1008.5916666666667,281.0,2.566666666666667,597.75,97.41666666666667,443.5
2020-10-09,10,2020-10-09,23.558333333333337,24.7,61.0,1008.775,278.0833333333333,2.583333333333333,520.9166666666666,107.16666666666667,427.9166666666667
2020-10-10,10,2020-10-10,23.099999999999998,22.391666666666666,66.16666666666667,1008.9416666666667,291.4166666666667,2.425,431.9166666666667,125.33333333333333,394.5
2020-10-11,10,2020-10-11,22.816666666666666,19.549999999999997,68.16666666666667,1008.35,260.5833333333333,2.6,558.3333333333334,89.33333333333333,426.6666666666667
2020-10-12,10,2020-10-12,23.00833333333333,13.1,60.833333333333336,1008.2416666666664,56.0,3.7500000000000004,576.5,93.0,434.5
2020-10-13,10,2020-10-13,21.391666666666666,12.033333333333333,65.0,1006.9250000000001,188.75,3.433333333333333,687.6666666666666,72.58333333333333,448.5833333333333
2020-10-14,10,2020-10-14,20.224999999999998,16.841666666666665,67.58333333333333,1007.7583333333333,300.9166666666667,3.6916666666666678,113.16666666666667,239.83333333333334,277.5833333333333
2020-10-15,10,2020-10-15,19.491666666666664,17.549999999999997,58.333333333333336,1008.0916666666667,329.25,3.275,185.66666666666666,178.33333333333334,292.0833333333333
2020-10-16,10,2020-10-16,18.875,16.491666666666664,56.416666666666664,1007.8583333333332,286.5,2.475,270.6666666666667,137.41666666666666,284.25
2020-10-17,10,2020-10-17,19.11666666666667,15.616666666666667,56.5,1007.2166666666667,257.1666666666667,2.516666666666667,361.1666666666667,159.0,359.0
2020-10-18,10,2020-10-18,21.400000000000002,16.816666666666666,55.083333333333336,1005.0583333333333,32.416666666666664,3.108333333333333,459.6666666666667,126.5,388.1666666666667
2020-10-19,10,2020-10-19,23.03333333333333,23.916666666666668,47.0,1005.8416666666667,258.25,3.033333333333333,327.4166666666667,164.83333333333334,352.1666666666667
2020-10-20,10,2020-10-20,26.674999999999997,28.299999999999997,34.0,999.6333333333333,216.58333333333334,7.199999999999999,136.33333333333334,162.16666666666666,247.66666666666666
2020-10-21,10,2020-10-21,21.2,30.5,66.41666666666667,1002.6500000000001,223.16666666666666,4.066666666666667,96.33333333333333,161.5,195.83333333333334
2020-10-22,10,2020-10-22,20.450000000000003,26.90833333333333,66.75,1005.225,239.58333333333334,5.291666666666667,108.33333333333333,152.83333333333334,210.5
2020-10-23,10,2020-10-23,19.89166666666667,15.58333333333333,61.666666666666664,1013.9583333333334,282.6666666666667,2.6333333333333333,608.0,83.58333333333333,397.1666666666667
2020-10-24,10,2020-10-24,19.633333333333333,14.049999999999999,63.833333333333336,1015.3750000000001,32.333333333333336,3.633333333333333,652.8333333333334,66.16666666666667,404.25
2020-10-25,10,2020-10-25,19.091666666666665,13.166666666666666,64.5,1013.1666666666666,217.25,2.7916666666666665,639.0833333333334,69.41666666666667,399.5
2020-10-26,10,2020-10-26,18.5,25.966666666666672,74.58333333333333,1011.9500000000002,182.08333333333334,4.316666666666667,12.666666666666666,155.41666666666666,159.0
2020-10-27,10,2020-10-27,17.933333333333334,16.175,54.916666666666664,1011.0416666666666,40.666666666666664,4.491666666666666,636.1666666666666,66.91666666666667,389.8333333333333
2020-10-28,10,2020-10-28,18.84166666666667,17.1,58.583333333333336,1010.9916666666667,42.833333333333336,4.575,632.75,64.33333333333333,385.6666666666667
2020-10-29,10,2020-10-29,21.166666666666668,17.716666666666665,51.833333333333336,1010.0166666666665,35.083333333333336,2.7083333333333335,624.8333333333334,65.5,380.6666666666667
2020-10-30,10,2020-10-30,23.116666666666664,18.21666666666667,46.75,1010.9583333333335,260.8333333333333,1.9583333333333337,293.0833333333333,144.91666666666666,309.9166666666667
2020-10-31,10,2020-10-31,21.78333333333333,16.166666666666668,57.333333333333336,1013.5250000000001,292.4166666666667,2.0250000000000004,519.9166666666666,76.33333333333333,357.3333333333333
2020-11-01,11,2020-11-01,20.708333333333332,16.84166666666667,66.91666666666667,1012.2249999999999,35.083333333333336,3.341666666666667,537.75,79.41666666666667,361.6666666666667
2020-11-02,11,2020-11-02,21.2,17.291666666666668,70.41666666666667,1010.225,209.41666666666666,2.525,510.5,80.83333333333333,351.9166666666667
2020-11-03,11,2020-11-03,20.8,20.3,77.0,1011.8666666666668,335.8333333333333,2.8083333333333336,238.58333333333334,164.91666666666666,282.0
2020-11-04,11,2020-11-04,19.990909090909092,25.645454545454548,69.9090909090909,1005.0999999999999,258.72727272727275,3.963636363636364,29.636363636363637,177.27272727272728,188.0
2020-11-05,11,2020-11-05,20.316666666666666,20.941666666666663,52.25,999.6666666666669,265.1666666666667,3.141666666666667,121.75,165.33333333333334,226.25
2020-11-06,11,2020-11-06,21.7,23.527272727272727,51.63636363636363,1001.2363636363639,226.8181818181818,4.509090909090909,0.0,134.36363636363637,134.36363636363637
2020-11-07,11,2020-11-07,20.318181818181817,17.736363636363635,66.36363636363636,1011.4181818181819,270.1818181818182,3.1090909090909093,435.0,133.0909090909091,316.54545454545456
2020-11-08,11,2020-11-08,20.52727272727273,20.463636363636365,61.09090909090909,1011.6272727272728,263.0,1.9090909090909092,644.0,65.72727272727273,375.09090909090907
2020-11-09,11,2020-11-09,19.58181818181818,18.081818181818182,67.18181818181819,1012.6090909090908,199.36363636363637,2.3,658.4545454545455,62.90909090909091,374.8181818181818
2020-11-10,11,2020-11-10,19.218181818181822,13.19090909090909,67.72727272727273,1012.1636363636364,37.63636363636363,4.9818181818181815,659.0909090909091,65.0909090909091,375.45454545454544
2020-11-11,11,2020-11-11,19.990909090909092,7.481818181818181,55.0,1008.3818181818181,206.36363636363637,1.9090909090909087,599.3636363636364,84.72727272727273,365.1818181818182
2020-11-12,11,2020-11-12,22.163636363636364,20.463636363636365,40.90909090909091,1006.7636363636364,232.8181818181818,1.5454545454545454,426.3636363636364,104.0909090909091,324.45454545454544
2020-11-13,11,2020-11-13,21.136363636363633,31.481818181818184,61.18181818181818,1009.4,248.72727272727272,2.9272727272727277,60.0,171.8181818181818,193.45454545454547
2020-11-14,11,2020-11-14,21.55454545454546,27.427272727272733,57.90909090909091,1010.4181818181819,210.36363636363637,2.127272727272727,341.45454545454544,137.27272727272728,280.09090909090907
2020-11-15,11,2020-11-15,26.018181818181812,23.88181818181818,38.27272727272727,1010.1909090909091,244.27272727272728,3.0818181818181816,374.90909090909093,130.27272727272728,293.27272727272725
2020-11-16,11,2020-11-16,25.16363636363636,17.900000000000002,35.81818181818182,1013.1818181818181,235.36363636363637,2.009090909090909,560.6363636363636,79.0909090909091,341.0
2020-11-17,11,2020-11-17,24.963636363636365,17.57272727272727,30.727272727272727,1013.6181818181817,55.09090909090909,2.327272727272727,552.5454545454545,79.54545454545455,337.27272727272725
2020-11-18,11,2020-11-18,24.463636363636365,18.254545454545454,35.81818181818182,1011.9272727272728,38.81818181818182,2.9909090909090907,568.3636363636364,76.0909090909091,336.45454545454544
2020-11-19,11,2020-11-19,22.872727272727275,14.945454545454545,41.81818181818182,1010.0363636363636,59.36363636363637,2.3000000000000003,649.9090909090909,55.63636363636363,349.3636363636364
2020-11-20,11,2020-11-20,22.9,14.518181818181818,42.54545454545455,1010.5636363636364,227.54545454545453,2.3636363636363638,376.72727272727275,124.27272727272727,305.0
2020-11-21,11,2020-11-21,21.172727272727272,13.472727272727274,52.18181818181818,1010.4090909090911,207.8181818181818,2.527272727272727,571.2727272727273,74.27272727272727,334.1818181818182
2020-11-22,11,2020-11-22,20.781818181818178,12.92727272727273,50.36363636363637,1011.4181818181817,226.0,1.5636363636363635,553.4545454545455,81.0,329.27272727272725
2020-11-23,11,2020-11-23,20.0,12.063636363636364,49.72727272727273,1013.0909090909089,275.09090909090907,2.1999999999999997,597.7272727272727,68.81818181818181,334.1818181818182
2020-11-24,11,2020-11-24,18.99090909090909,17.563636363636366,61.72727272727273,1012.9,262.72727272727275,3.1636363636363636,465.54545454545456,91.63636363636364,305.45454545454544
2020-11-25,11,2020-11-25,18.87272727272727,21.145454545454545,63.45454545454545,1004.5727272727272,224.1818181818182,6.927272727272728,277.3636363636364,125.0909090909091,250.8181818181818
2020-11-26,11,2020-11-26,15.645454545454545,16.881818181818183,57.54545454545455,997.1545454545455,225.54545454545453,6.490909090909093,54.36363636363637,137.8181818181818,158.45454545454547
2020-11-27,11,2020-11-27,15.609090909090908,17.490909090909092,61.90909090909091,997.6545454545455,238.36363636363637,5.327272727272727,163.63636363636363,118.36363636363636,208.54545454545453
2020-11-28,11,2020-11-28,16.700000000000003,20.37272727272727,68.36363636363636,1002.0636363636363,229.0,6.154545454545455,415.72727272727275,92.27272727272727,284.1818181818182
2020-11-29,11,2020-11-29,17.027272727272727,25.427272727272733,72.27272727272727,1002.9636363636363,209.0909090909091,4.509090909090909,28.272727272727273,157.0,171.45454545454547
2020-11-30,11,2020-11-30,18.909090909090907,22.972727272727273,61.90909090909091,1005.7545454545453,107.9090909090909,2.6818181818181817,472.6363636363636,86.18181818181819,294.72727272727275
2020-12-01,12,2020-12-01,21.745454545454546,15.781818181818183,40.81818181818182,1007.8909090909092,76.81818181818181,4.472727272727273,594.8181818181819,59.90909090909091,313.8181818181818
2020-12-02,12,2020-12-02,20.43,15.39,42.4,1004.7700000000001,56.6,4.13,571.5,80.5,333.6
2020-12-03,12,2020-12-03,18.454545454545457,17.799999999999997,58.27272727272727,1004.7363636363635,196.0909090909091,2.2181818181818183,540.0909090909091,75.9090909090909,300.54545454545456
2020-12-04,12,2020-12-04,17.472727272727273,20.00909090909091,67.0909090909091,1002.3363636363636,264.54545454545456,7.654545454545455,145.45454545454547,114.45454545454545,176.27272727272728
2020-12-05,12,2020-12-05,14.399999999999999,14.68181818181818,57.18181818181818,1004.0999999999999,318.6363636363636,5.718181818181818,250.8181818181818,124.0,233.0909090909091
2020-12-06,12,2020-12-06,14.845454545454544,17.418181818181814,62.45454545454545,1009.3909090909092,251.8181818181818,3.709090909090909,244.0,107.81818181818181,205.54545454545453
2020-12-07,12,2020-12-07,16.536363636363635,18.518181818181816,66.9090909090909,1012.2909090909092,236.0909090909091,5.736363636363636,506.6363636363636,75.27272727272727,293.90909090909093
